patch_id,kendall_tau,p_value,row,col,lon,lat,local_morans_i,cluster_type
246,0.2410571884256095,3.858352615866601e-05,11,4,-61.983754604246975,-14.148465724882463,0.24153099832920744,HH
247,0.1706539074960127,0.003571284469245,11,5,-61.08543932012745,-14.148465724882463,0.014791491097222557,HH
248,-0.0906812485759854,0.1215528513629523,11,6,-60.18712403600793,-14.148465724882463,-0.0628934801621803,LH
249,0.0123034859876965,0.8336135903425316,11,7,-59.28880875188841,-14.148465724882463,0.026106114765142453,LL
250,-0.0448849396217817,0.4434598023720431,11,8,-58.39049346776888,-14.148465724882463,0.11106649753545483,LL
251,-0.1376167691957165,0.0187903664941781,11,9,-57.492178183649365,-14.148465724882463,0.34874348907340297,LL
252,-0.2203235361130098,0.000168697324774,11,10,-56.593862899529846,-14.148465724882463,0.7080653249472101,LL
253,-0.4139895192526772,1.5668198071480377e-12,11,11,-55.69554761541032,-14.148465724882463,1.0778111927941612,LL
254,-0.2009569377990431,0.0006010684713254,11,12,-54.7972323312908,-14.148465724882463,0.6898781245976051,LL
255,-0.4538619275461381,9.245663216193654e-15,11,13,-53.89891704717128,-14.148465724882463,0.7408644814738191,LL
256,-0.201868307131465,0.0005674941167716,11,14,-53.00060176305176,-14.148465724882463,0.413891786392436,LL
257,0.0382775119617224,0.5134024651173663,11,15,-52.10228647893224,-14.148465724882463,0.03874929351401316,LL
258,0.0795169742538163,0.1745683983628978,11,16,-51.20397119481272,-14.148465724882463,3.886111399848511e-05,HH
259,0.0574162679425837,0.3269265206686009,11,17,-50.30565591069319,-14.148465724882463,0.015292460805144738,LL
260,-0.3125996810207337,9.433247751200625e-08,11,18,-49.40734062657367,-14.148465724882463,0.07105336802438739,LL
261,0.5481886534518114,7.992246925828983e-21,11,19,-48.50902534245415,-14.148465724882463,-1.5656625830569768,HL
262,-0.6176805650489862,5.286141674691467e-26,11,20,-47.61071005833463,-14.148465724882463,1.1611216537786861,LL
263,-0.3871041239462293,3.858744508972993e-11,11,21,-46.71239477421511,-14.148465724882463,1.510839377439886,LL
264,0.2526771474139895,1.6018125088864032e-05,12,0,-65.57701574072506,-15.046781009001984,0.24804291817789906,HH
265,0.2882205513784461,8.607333548390651e-07,12,1,-64.67870045660554,-15.046781009001984,0.044360300871077465,HH
266,0.1793119161540214,0.0022018284464787,12,2,-63.780385172486014,-15.046781009001984,0.11451958401126788,HH
267,0.8045112781954887,6.162838367411639e-43,12,3,-62.882069888366495,-15.046781009001984,0.19542651538384007,HH
268,0.5926179084073822,4.581301458205863e-24,12,4,-61.983754604246975,-15.046781009001984,0.9421860153569198,HH
269,0.5527455001139213,3.815697940510772e-21,12,5,-61.08543932012745,-15.046781009001984,0.6537055759762116,HH
270,0.6008202323991799,1.085074847351666e-24,12,6,-60.18712403600793,-15.046781009001984,0.7163719242586291,HH
271,0.2276144907723855,0.00010179127631,12,7,-59.28880875188841,-15.046781009001984,0.0701251571796541,HH
272,0.139211665527455,0.017459049444751,12,8,-58.39049346776888,-15.046781009001984,-0.0320249129456704,HL
273,-0.0961494645705172,0.1006620131981781,12,9,-57.492178183649365,-15.046781009001984,0.14273003889670102,LL
274,-0.3481430849851903,2.7783908380267073e-09,12,10,-56.593862899529846,-15.046781009001984,0.6345619883297233,LL
275,-0.3595352016404648,8.320391667429116e-10,12,11,-55.69554761541032,-15.046781009001984,0.7396873496018479,LL
276,-0.1781727044884939,0.0023492243992087,12,12,-54.7972323312908,-15.046781009001984,0.36258711234660007,LL
277,-0.0571884256094782,0.3288498351428657,12,13,-53.89891704717128,-15.046781009001984,0.18640072663747084,LL
278,-0.1540214171793119,0.0085446083206229,12,14,-53.00060176305176,-15.046781009001984,0.29273291682387864,LL
279,-0.2005012531328321,0.0006185404608657,12,15,-52.10228647893224,-15.046781009001984,0.093958141702363,LL
280,0.2130325814536341,0.0002754992848501,12,16,-51.20397119481272,-15.046781009001984,-0.19721391103360608,HL
281,-0.1506037821827295,0.0101287160076226,12,17,-50.30565591069319,-15.046781009001984,0.3281882816019061,LL
282,-0.4652540442014126,1.9618808316979404e-15,12,18,-49.40734062657367,-15.046781009001984,1.3374537387609713,LL
283,-0.5643654591023013,5.63646835440041e-22,12,19,-48.50902534245415,-15.046781009001984,1.152614420114814,LL
284,-0.5231259968102073,4.189994096217056e-19,12,20,-47.61071005833463,-15.046781009001984,1.9168909111332864,LL
285,-0.329915698336751,1.771330766992697e-08,12,21,-46.71239477421511,-15.046781009001984,1.047168604352702,LL
286,0.265892002734108,5.629937222313162e-06,13,0,-65.57701574072506,-15.945096293121509,0.13224272308018034,HH
287,-0.4723171565276829,7.364052727057454e-16,13,1,-64.67870045660554,-15.945096293121509,-0.3208267115118133,LH
288,-0.315105946684894,7.444115054687016e-08,13,2,-63.780385172486014,-15.945096293121509,0.6466572286799421,LL
289,-0.6753246753246754,9.263642697314022e-31,13,3,-62.882069888366495,-15.945096293121509,0.5465349770732301,LL
290,-0.0082023239917976,0.88862349072058,13,4,-61.983754604246975,-15.945096293121509,0.08894512146524702,LL
291,-0.0934153565732513,0.1107188175588172,13,5,-61.08543932012745,-15.945096293121509,-0.0902938285242994,LH
292,0.5766689450899978,7.13081650586029e-23,13,6,-60.18712403600793,-15.945096293121509,-0.21255400849352166,HL
293,-0.1232627022100706,0.0353276126716268,13,7,-59.28880875188841,-15.945096293121509,-0.12639027369681527,LH
294,-0.1398951925267715,0.0169142847053051,13,8,-58.39049346776888,-15.945096293121509,0.05998425742366723,LL
295,0.0633401686033265,0.2794890550309485,13,9,-57.492178183649365,-15.945096293121509,0.0033574296672800163,LL
296,-0.0779220779220779,0.1833737168403049,13,10,-56.593862899529846,-15.945096293121509,0.06610350700352403,LL
297,0.0435178856231487,0.4574678317357245,13,11,-55.69554761541032,-15.945096293121509,0.0373780750176644,LL
298,-0.0874914559125085,0.1352210796858028,13,12,-54.7972323312908,-15.945096293121509,0.16214427529995984,LL
299,0.0991114149008886,0.090603106179641,13,13,-53.89891704717128,-15.945096293121509,-0.027779476178639226,HL
300,-0.1369332421964001,0.0193875883306752,13,14,-53.00060176305176,-15.945096293121509,0.15215855678292362,LL
301,-0.0344041922989291,0.556924357569391,13,15,-52.10228647893224,-15.945096293121509,0.18417323750308157,LL
302,-0.4397357028935976,6.002275016814362e-14,13,16,-51.20397119481272,-15.945096293121509,0.7159470880771919,LL
303,-0.5258601048074734,2.7444011841964287e-19,13,17,-50.30565591069319,-15.945096293121509,1.5534812338771533,LL
304,-0.4149008885850991,1.400484441877836e-12,13,18,-49.40734062657367,-15.945096293121509,1.522353299095444,LL
305,-0.5281385281385282,1.9257274744510361e-19,13,19,-48.50902534245415,-15.945096293121509,1.8518680061070913,LL
306,-0.444976076555024,3.018918899823186e-14,13,20,-47.61071005833463,-15.945096293121509,1.453679873164235,LL
307,-0.2294372294372294,8.950792436447043e-05,13,21,-46.71239477421511,-15.945096293121509,0.7667918140944222,LL
308,0.8152198678514468,4.854079436673286e-44,14,0,-65.57701574072506,-16.843411577241028,0.5229001705650208,HH
309,0.4773296878560037,3.641934549079424e-16,14,1,-64.67870045660554,-16.843411577241028,-0.10651574170148571,HL
310,0.1032125768967874,0.0780274106376454,14,2,-63.780385172486014,-16.843411577241028,-0.02223825847932416,HL
311,-0.6919571656413762,3.286822278729436e-32,14,3,-62.882069888366495,-16.843411577241028,1.1764901081563977,LL
312,-0.2688539530644794,4.42390806732906e-06,14,4,-61.983754604246975,-16.843411577241028,0.7000214999077949,LL
313,-0.4413305992253361,4.8735011437712365e-14,14,5,-61.08543932012745,-16.843411577241028,0.8781810368304959,LL
314,-0.3807245386192754,8.006540711059174e-11,14,6,-60.18712403600793,-16.843411577241028,-0.08190381272791122,LH
315,0.0870357712462975,0.1372670205897973,14,7,-59.28880875188841,-16.843411577241028,-0.012539056745788639,HL
316,0.0273410799726589,0.6406281975079432,14,8,-58.39049346776888,-16.843411577241028,-0.005874688960736752,LH
317,0.4260651629072682,3.47392165462986e-13,14,9,-57.492178183649365,-16.843411577241028,0.14763554254801617,HH
318,0.2406015037593985,3.990625219002841e-05,14,10,-56.593862899529846,-16.843411577241028,-0.06776837734129841,HL
319,0.0093415356573251,0.8732772769748725,14,11,-55.69554761541032,-16.843411577241028,0.05640734895677958,LL
320,-0.3627249943039417,5.897205517173056e-10,14,12,-54.7972323312908,-16.843411577241028,0.4072184567335538,LL
321,-0.2551834130781499,1.318616213163256e-05,14,13,-53.89891704717128,-16.843411577241028,0.1881647227630039,LL
322,-0.112781954887218,0.0541499405382254,14,14,-53.00060176305176,-16.843411577241028,0.22036072968251602,LL
323,-0.100250626566416,0.0869564433858418,14,15,-52.10228647893224,-16.843411577241028,0.1820871060227403,LL
324,-0.330371383002962,1.6931146551735154e-08,14,16,-51.20397119481272,-16.843411577241028,0.9382154887588134,LL
325,-0.5149236728184098,1.4719704179612792e-18,14,17,-50.30565591069319,-16.843411577241028,1.6323631410244075,LL
326,-0.368421052631579,3.1663202005366445e-10,14,18,-49.40734062657367,-16.843411577241028,1.3702578351168835,LL
327,-0.4379129642287537,7.609001796755183e-14,14,19,-48.50902534245415,-16.843411577241028,1.5682258373165938,LL
328,-0.3873319662793347,3.7586447741636366e-11,14,20,-47.61071005833463,-16.843411577241028,1.1732120658373963,LL
329,-0.3283208020050125,2.073694260526702e-08,14,21,-46.71239477421511,-16.843411577241028,0.7739211461846356,LL
330,-0.1414900888585099,0.0157008170062147,15,0,-65.57701574072506,-17.74172686136055,-0.20512531689910835,LH
331,-0.330371383002962,1.6931146551735154e-08,15,1,-64.67870045660554,-17.74172686136055,-0.28334259664482664,LH
332,0.2608794714057872,8.41881079783581e-06,15,2,-63.780385172486014,-17.74172686136055,-0.13719665931938843,HL
333,0.0619731146046935,0.2899976304697607,15,3,-62.882069888366495,-17.74172686136055,0.01686864190522896,LL
334,0.010252904989747,0.8610342598962684,15,4,-61.983754604246975,-17.74172686136055,0.07264191171743486,LL
335,-0.1531100478468899,0.0089437801078624,15,5,-61.08543932012745,-17.74172686136055,0.19492226443172647,LL
336,0.2073365231259968,0.000400041187392,15,6,-60.18712403600793,-17.74172686136055,-0.1904178641787357,HL
337,-0.0052403736614262,0.9287052485168216,15,7,-59.28880875188841,-17.74172686136055,-0.012633488597547374,LH
338,0.0154932786511733,0.7913702383826869,15,8,-58.39049346776888,-17.74172686136055,-0.00729933406081318,LH
339,0.2693096377306904,4.261906634776688e-06,15,9,-57.492178183649365,-17.74172686136055,-0.04767503771311035,HL
340,-0.344725449988608,3.960602727337004e-09,15,10,-56.593862899529846,-17.74172686136055,-0.051292525607084395,LH
341,-0.2180451127819549,0.0001969516646281,15,11,-55.69554761541032,-17.74172686136055,0.322912337957982,LL
342,-0.0193665983139667,0.7408978219437914,15,12,-54.7972323312908,-17.74172686136055,0.09521659381715177,LL
343,0.277967646388699,2.0746847711445357e-06,15,13,-53.89891704717128,-17.74172686136055,-0.20301960197200966,HL
344,-0.0298473456368193,0.6103229316654752,15,14,-53.00060176305176,-17.74172686136055,0.0023846513274901303,LL
345,0.050125313283208,0.3920874672591032,15,15,-52.10228647893224,-17.74172686136055,0.030519522856010364,LL
346,-0.2731829573934837,3.096446950607192e-06,15,16,-51.20397119481272,-17.74172686136055,0.6135179572123425,LL
347,-0.4235588972431078,4.765286140857229e-13,15,17,-50.30565591069319,-17.74172686136055,1.4358378278436155,LL
348,-0.5074048758259285,4.5784475898112734e-18,15,18,-49.40734062657367,-17.74172686136055,1.748706511258171,LL
349,-0.5686944634313056,2.736870186528064e-22,15,19,-48.50902534245415,-17.74172686136055,1.7611349858788976,LL
350,-0.2745500113921167,2.7635013941711723e-06,15,20,-47.61071005833463,-17.74172686136055,0.8953595509112786,LL
351,-0.1701982228298018,0.0036612992141002,15,21,-46.71239477421511,-17.74172686136055,0.5255711373136446,LL
